n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
3800,0.3152275085449219,24.89677333831787,0.2225179672241211,15.947381973266602,0.14544677734375,8.963667869567871,0.1454448699951172,7.844333648681641,0.12820911407470703,6.725135803222656
4000,0.3261909484863281,26.015649795532227,0.2445240020751953,16.506929397583008,0.14544677734375,8.96414852142334,0.1454448699951172,7.844867706298828,0.12820911407470703,6.725242614746094
4200,0.34819698333740234,27.13457679748535,0.24460411071777344,16.507089614868164,0.14544677734375,8.9641752243042,0.1454448699951172,7.845027923583984,0.12820911407470703,6.725269317626953
4400,0.3812246322631836,27.693988800048828,0.24460411071777344,16.507543563842773,0.15648746490478516,8.964308738708496,0.1454181671142578,7.845001220703125,0.12820911407470703,6.725322723388672
4600,0.39218711853027344,27.69396209716797,0.2556467056274414,16.507543563842773,0.15648746490478516,8.964682579040527,0.1454181671142578,7.845081329345703,0.12820911407470703,6.725376129150391
4800,0.4032297134399414,28.812950134277344,0.2666635513305664,17.067009925842285,0.15638065338134766,8.964789390563965,0.14539146423339844,7.845188140869141,0.12818241119384766,6.7255096435546875
5000,0.41429996490478516,28.813030242919922,0.2775726318359375,18.18610191345215,0.1564340591430664,8.964869499206543,0.14539146423339844,7.84521484375,0.12815570831298828,6.725429534912109
5200,0.4143533706665039,30.491291046142578,0.2776527404785156,18.186182022094727,0.1564340591430664,8.96497631072998,0.14539146423339844,7.8453216552734375,0.12818241119384766,6.725536346435547
5400,0.4253969192504883,31.05083656311035,0.2996082305908203,18.745594024658203,0.16742324829101562,8.964949607849121,0.14539146423339844,7.845668792724609,0.12818241119384766,6.725910186767578
5600,0.4254770278930664,31.050809860229492,0.31067752838134766,18.745567321777344,0.16742324829101562,8.965163230895996,0.1454181671142578,7.845882415771484,0.12818241119384766,6.7259368896484375
5800,0.4255037307739258,31.050809860229492,0.32172107696533203,18.745861053466797,0.167449951171875,8.965163230895996,0.14539146423339844,7.845909118652344,0.12818241119384766,6.725963592529297
6000,0.42542362213134766,32.72920608520508,0.3326845169067383,18.745807647705078,0.16747665405273438,8.965083122253418,0.1454181671142578,7.846015930175781,0.12820911407470703,6.726390838623047
6200,0.4584226608276367,33.848161697387695,0.3327646255493164,19.305567741394043,0.16747665405273438,8.965189933776855,0.1454181671142578,7.846336364746094,0.12818241119384766,6.726470947265625
6400,0.49144935607910156,35.52642059326172,0.33273792266845703,19.86506175994873,0.16747665405273438,8.965723991394043,0.1454181671142578,7.84649658203125,0.12820911407470703,6.726657867431641
6600,0.5134143829345703,35.52647399902344,0.3327646255493164,19.865168571472168,0.16747665405273438,8.966151237487793,0.1454181671142578,7.8466033935546875,0.12820911407470703,6.727031707763672
6800,0.5133876800537109,36.64543056488037,0.3437814712524414,19.865248680114746,0.167449951171875,9.526473999023438,0.1454181671142578,7.8468170166015625,0.12820911407470703,6.727085113525391
7000,0.5244598388671875,38.323720932006836,0.3547983169555664,20.9841251373291,0.167449951171875,9.526634216308594,0.1454448699951172,7.846897125244141,0.12820911407470703,6.727138519287109
7200,0.5354757308959961,40.00198459625244,0.40352725982666016,22.662601470947266,0.16747665405273438,9.526981353759766,0.1454448699951172,7.847297668457031,0.12820911407470703,6.7275390625
7400,0.5465173721313477,42.23979377746582,0.4145174026489258,22.662654876708984,0.16750335693359375,9.527061462402344,0.1564340591430664,8.407194137573242,0.12820911407470703,6.727993011474609
7600,0.5795106887817383,46.15593910217285,0.4255352020263672,23.22201442718506,0.16750335693359375,9.527462005615234,0.1564340591430664,8.407648086547852,0.12820911407470703,6.728366851806641
7800,0.6014423370361328,47.834269523620605,0.42558860778808594,23.78182888031006,0.16747665405273438,9.527515411376953,0.15646076202392578,8.407674789428711,0.13970947265625,7.288743019104004
8000,0.6124591827392578,47.834269523620605,0.43657970428466797,23.7818021774292,0.16747665405273438,9.527542114257812,0.1564340591430664,8.40770149230957,0.13976287841796875,7.288796424865723
8200,0.6234235763549805,49.51257038116455,0.4367666244506836,24.341374397277832,0.16747665405273438,9.52762222290039,0.15646076202392578,8.40815544128418,0.13976287841796875,7.289170265197754
8400,0.6234769821166992,50.631513595581055,0.44770145416259766,26.019685745239258,0.16747665405273438,9.527702331542969,0.1564340591430664,8.408609390258789,0.13976287841796875,7.28933048248291
8600,0.6235837936401367,51.750457763671875,0.45871734619140625,26.579580307006836,0.16747665405273438,9.52767562866211,0.15648746490478516,8.408636093139648,0.13976287841796875,7.289250373840332
8800,0.6235837936401367,52.30977439880371,0.4806995391845703,26.579660415649414,0.16747665405273438,9.528129577636719,0.15648746490478516,8.409090042114258,0.13976287841796875,7.290104866027832
9000,0.6235837936401367,53.988033294677734,0.4917163848876953,26.580141067504883,0.16747665405273438,9.528076171875,0.15648746490478516,8.409196853637695,0.13976287841796875,7.290131568908691
9200,0.66741943359375,55.10694980621338,0.4917163848876953,27.13945770263672,0.16747665405273438,9.528236389160156,0.15648746490478516,8.409250259399414,0.13976287841796875,7.29018497467041
9400,0.7004947662353516,55.666399002075195,0.4918231964111328,27.699190139770508,0.16750335693359375,9.528770446777344,0.1674785614013672,8.409303665161133,0.13976287841796875,7.29018497467041
9600,0.7224721908569336,55.66653251647949,0.5137882232666016,27.69911003112793,0.16750335693359375,9.528850555419922,0.1674518585205078,8.409570693969727,0.13976287841796875,7.290505409240723
9800,0.7225255966186523,57.344886779785156,0.5137615203857422,27.69911003112793,0.16750335693359375,9.528877258300781,0.1674518585205078,8.40941047668457,0.15131664276123047,7.290585517883301
10000,0.7773761749267578,58.463706970214844,0.5358791351318359,29.377490997314453,0.16750335693359375,9.52890396118164,0.1674518585205078,8.409490585327148,0.15131664276123047,7.290532112121582
10200,0.7772960662841797,59.023173332214355,0.5358524322509766,29.37767791748047,0.16750335693359375,9.529090881347656,0.16753196716308594,8.409570693969727,0.15134334564208984,7.290719032287598
10400,0.7772960662841797,60.7014856338501,0.5578060150146484,29.377731323242188,0.16750335693359375,9.529891967773438,0.16753196716308594,8.409971237182617,0.15131664276123047,7.290825843811035
10600,0.7992610931396484,61.26097869873047,0.5799217224121094,29.937249183654785,0.16750335693359375,9.529998779296875,0.16750526428222656,8.410024642944336,0.15134334564208984,7.290719032287598
10800,0.7993144989013672,62.37984275817871,0.5909090042114258,30.497036933898926,0.16750335693359375,9.530799865722656,0.16750526428222656,8.410505294799805,0.15134334564208984,7.2908525466918945
11000,0.8103837966918945,62.37994956970215,0.5909357070922852,31.056851387023926,0.16750335693359375,9.53109359741211,0.16750526428222656,8.41071891784668,0.15134334564208984,7.290986061096191
11200,0.8323221206665039,62.37994956970215,0.6128864288330078,32.17572593688965,0.16750335693359375,9.531120300292969,0.16753196716308594,8.410799026489258,0.15134334564208984,7.290959358215332
